province,year,pre,tmp,tmx,tmn,srad,ws,dtr,vpd,vap,pet,cld
Bukidnon,2015,202.31834411621094,23.881494140625023,28.763574218750023,18.999383544921898,221.50930786132812,2.0442652702331543,9.764190673828125,0.32102007703293106,2.641738623706712,5.733171891706005,11.396276855468745
Apayao,2015,189.7148895263672,23.015924072265648,24.483544921875023,21.548272705078148,201.85972595214844,6.756749153137207,2.935272216796875,0.45418694049517955,2.35795774174233,2.8050789110525374,19.256109619140627
Agusan del Sur,2015,197.22032165527344,28.027185058593773,33.05709228515627,22.997247314453148,220.72816467285156,1.5828155279159546,10.059844970703125,0.4585358832671501,3.327381751167493,6.375557341881466,11.708734130859376
Abra,2015,206.22425842285156,23.665277099609398,25.063256835937523,22.267327880859398,203.21255493164062,6.590848445892334,2.795928955078125,0.47654197835630974,2.4479491229737413,2.7998821543263044,18.714978027343754
Kalinga,2015,215.7975311279297,25.273187255859398,26.730645751953148,23.815759277343773,202.59486389160156,6.421741008758545,2.914886474609375,0.527782013619808,2.6919105027236205,2.960655262442321,18.962054443359378
Mountain Province,2015,233.3208770751953,18.817346191406273,20.215264892578148,17.419396972656273,203.81265258789062,6.358010292053223,2.795867919921875,0.36132448156587665,1.8111535972304855,2.4798071695617874,18.474938964843744
Quirino,2015,257.1309814453125,24.029016113281273,25.564569091796898,22.493432617187523,203.79454040527344,6.355152606964111,3.071136474609375,0.5068648023123108,2.4822534404154997,2.9686659489265597,18.48218383789062
Ifugao,2015,236.96810913085938,21.211602783203148,22.600579833984398,19.822595214843773,204.53280639648438,6.276768684387207,2.777984619140625,0.42492685487887855,2.094587785937211,2.6427937304148665,18.186877441406246
Benguet,2015,237.60366821289062,20.556542968750023,21.834680175781273,19.278436279296898,207.42999267578125,6.106372833251953,2.556243896484375,0.4198084378556254,2.000254110511975,2.527864159873972,17.028002929687503
Nueva Vizcaya,2015,242.05357360839844,23.207147216796898,24.607263183593773,21.807061767578148,205.91490173339844,6.159919738769531,2.800201416015625,0.49281449304193126,2.352016025314032,2.8079123580496668,17.634039306640624
Nueva Ecija,2015,222.08460998535156,26.639703369140648,28.020318603515648,25.259057617187523,207.19580078125,6.30782413482666,2.761260986328125,0.6244657619250996,2.866201821387017,3.0405168019051567,17.121679687500002
Tarlac,2015,229.7866668701172,25.679925537109398,26.982171630859398,24.377679443359398,211.13092041015625,6.784618854522705,2.6044921875,0.651700022353539,2.6466606492887386,2.9440402324403516,15.547631835937503
Laguna,2015,236.97994995117188,25.827813720703148,27.252984619140648,24.402642822265648,207.46652221679688,6.208612442016602,2.850341796875,0.5792516990164013,2.7481248448815303,3.0366974597295244,17.01339111328125
Cavite,2015,194.5568084716797,27.419702148437523,28.855126953125023,25.984246826171898,207.8766326904297,6.207681655883789,2.870880126953125,0.6634821682922477,2.9905936378455102,3.165063872142543,16.849346923828122
Batangas,2015,231.2353057861328,26.377282714843773,27.776940917968773,24.977624511718773,207.7504119873047,5.988000392913818,2.79931640625,0.6107856448649709,2.826355554460516,3.0514655158302197,16.89983520507813
Quezon,2015,275.6669921875,27.223687744140648,28.684350585937523,25.763024902343773,205.92364501953125,6.408944129943848,2.92132568359375,0.6031830843042479,3.009213834342147,3.1490448620012343,17.6305419921875
Camarines Norte,2015,295.58892822265625,27.117089843750023,28.545983886718773,25.688195800781273,204.21229553222656,6.444518089294434,2.8577880859375,0.5921631616117751,2.9977419391544173,3.081414253716437,18.315081787109378
Camarines Sur,2015,284.197998046875,26.818688964843773,28.201440429687523,25.435937500000023,204.98143005371094,6.381787300109863,2.7655029296875,0.6004475112048022,2.927143299195736,3.0224558369369605,18.007427978515622
Albay,2015,284.4059753417969,26.693811035156273,28.036279296875023,25.351312255859398,206.4700927734375,6.308297157287598,2.684967041015625,0.6081243677062258,2.893669499195616,2.9913540411814585,17.411962890625
Sorsogon,2015,276.0522766113281,27.140863037109398,28.507012939453148,25.774743652343773,206.97467041015625,6.275562286376953,2.732269287109375,0.6333610824702557,2.9615494907579603,3.055356819942602,17.210131835937503
Rizal,2015,262.2792663574219,25.278070068359398,26.701165771484398,23.855004882812523,207.1058807373047,6.230747222900391,2.846160888671875,0.5625435919054832,2.6580835307703143,2.9910245025568942,17.157647705078126
Bulacan,2015,229.06683349609375,26.447930908203148,27.839562988281273,25.056298828125023,207.88133239746094,6.358978271484375,2.78326416015625,0.6237854952448952,2.827695107370999,3.049490264330264,16.84746704101563
Pampanga,2015,205.68756103515625,27.262261962890648,28.610986328125023,25.913537597656273,210.17417907714844,6.8174848556518555,2.69744873046875,0.707901449791853,2.912664693106118,3.0910819967409444,15.930328369140623
Bataan,2015,226.0462188720703,26.015100097656273,27.422265625000023,24.607965087890648,209.51904296875,6.470390796661377,2.814300537109375,0.6497598171603305,2.714681677561778,3.060371332613133,16.192382812499993
Zambales,2015,239.55923461914062,24.024743652343773,25.362756347656273,22.686761474609398,210.07057189941406,6.637426853179932,2.675994873046875,0.5789601337901175,2.409391829040826,2.8561612492065005,15.971771240234379
Pangasinan,2015,199.22525024414062,26.855615234375023,28.152276611328148,25.558953857421898,209.27598571777344,6.116037368774414,2.59332275390625,0.6370744228087948,2.898176159172338,2.990648259309111,16.28960571289062
La Union,2015,206.56414794921875,25.717736816406273,26.949151611328148,24.486352539062523,208.4287872314453,6.071170806884766,2.462799072265625,0.578342241280197,2.7274159907528026,2.828655589884604,16.628485107421874
