province,year,pre,tmp,tmx,tmn,srad,ws,dtr,vpd,vap,pet,cld
Bukidnon,2015,233.2710418701172,23.653009033203148,28.170068359375023,19.135919189453148,217.77806091308594,2.3076045513153076,9.034149169921875,0.28698734169424106,2.63534546288158,5.392068424803954,12.888775634765626
Apayao,2015,259.97613525390625,22.924310302734398,24.166894531250023,21.681695556640648,188.22378540039062,7.066415309906006,2.485198974609375,0.3879471815456901,2.408654426685812,2.4013220161403765,24.710485839843756
Agusan del Sur,2015,238.12216186523438,27.674371337890648,32.22158203125002,23.127160644531273,216.05076599121094,1.7236595153808594,9.09442138671875,0.39715883555155546,3.3116927868385657,5.887780750747488,13.57969360351563
Abra,2015,272.2541198730469,23.452386474609398,24.568109130859398,22.336663818359398,188.6198272705078,7.116852760314941,2.2314453125,0.40266227153367234,2.4845720992057383,2.3097826935303645,24.55206909179688
Kalinga,2015,290.9522399902344,25.135583496093773,26.302911376953148,23.968255615234398,188.5397491455078,6.87012243270874,2.33465576171875,0.44026268030026583,2.753188506703069,2.4579514470591866,24.584100341796876
Mountain Province,2015,319.0383605957031,18.619989013671898,19.732629394531273,17.507348632812523,189.16970825195312,6.881204128265381,2.22528076171875,0.3000222360806832,1.8458131291178468,2.0423275211088066,24.33211669921875
Quirino,2015,411.58477783203125,23.935876464843773,25.210656738281273,22.661126708984398,190.94895935058594,6.370556831359863,2.549530029296875,0.4133886032512986,2.55906354780982,2.528706811483632,23.62041625976562
Ifugao,2015,334.3890380859375,21.022485351562523,22.141442871093773,19.903527832031273,189.74777221679688,6.788257598876953,2.2379150390625,0.35102389646548243,2.1394185028518273,2.1898955259601873,24.100891113281254
Benguet,2015,328.88336181640625,20.413781738281273,21.558099365234398,19.269433593750023,191.3191375732422,6.744673728942871,2.288665771484375,0.3493632218741331,2.049486391175365,2.1979165489798604,23.47234497070313
Nueva Vizcaya,2015,361.96490478515625,23.034539794921898,24.195123291015648,21.873925781250023,190.8328094482422,6.644077301025391,2.321197509765625,0.40294327750253284,2.4123689263216095,2.3592737518756164,23.666876220703127
Nueva Ecija,2015,341.9228820800781,26.327325439453148,27.474206542968773,25.180413818359398,194.2985076904297,6.227388858795166,2.293792724609375,0.5039358190365821,2.9230969515337417,2.580451700510688,22.28059692382812
Tarlac,2015,217.98463439941406,25.073632812500023,26.294152832031273,23.853112792968773,196.6785125732422,6.177221775054932,2.4410400390625,0.4992315652325994,2.6824665026200267,2.618039708448377,21.32859497070313
Laguna,2015,339.86981201171875,25.755700683593773,27.005059814453148,24.506372070312523,201.2039337158203,5.765636920928955,2.498687744140625,0.5112975770953717,2.8019026133928144,2.7528277894252744,19.518426513671873
Cavite,2015,197.22250366210938,27.227746582031273,28.475396728515648,25.980065917968773,200.98158264160156,5.884478569030762,2.495330810546875,0.5762937807890679,3.0369619596657027,2.8408095414688113,19.607366943359374
Batangas,2015,268.8927307128906,26.424401855468773,27.655755615234398,25.193048095703148,202.8326416015625,5.936585903167725,2.46270751953125,0.566841746590518,2.879857406411934,2.797356461466861,18.866943359375
Quezon,2015,466.77740478515625,27.121850585937523,28.400140380859398,25.843530273437523,198.59690856933594,5.389015197753906,2.556610107421875,0.5007300521971246,3.0901769417982057,2.834679429157374,20.561236572265628
Camarines Norte,2015,511.5184631347656,27.146295166015648,28.438439941406273,25.854180908203148,197.93460083007812,5.2617645263671875,2.584259033203125,0.5007941401660707,3.095261026655118,2.842007496271675,20.826159667968746
Camarines Sur,2015,445.1634216308594,26.912713623046898,28.159844970703148,25.665582275390648,200.17446899414062,5.206462860107422,2.4942626953125,0.517550051641771,3.029573211762637,2.809004192428778,19.93021240234375
Albay,2015,412.8074035644531,26.791894531250023,27.970605468750023,25.613214111328148,203.29563903808594,5.168008804321289,2.357391357421875,0.5289210770271624,2.993120706221918,2.76593142601841,18.68174438476562
Sorsogon,2015,381.9840087890625,27.237695312500023,28.466668701171898,26.008721923828148,203.6904296875,5.343626499176025,2.45794677734375,0.5567069858262272,3.058654588799855,2.858081433531906,18.523828124999998
Rizal,2015,420.286865234375,25.092187500000023,26.312829589843773,23.871545410156273,199.4117889404297,5.666103839874268,2.4412841796875,0.47449685079291015,2.710717399984828,2.655704639507093,20.235284423828126
Bulacan,2015,324.400390625,26.103051757812523,27.277429199218773,24.928674316406273,198.66119384765625,5.82794189453125,2.3487548828125,0.5115660057648775,2.8704053911984495,2.6562452890664296,20.535522460937507
Pampanga,2015,195.53013610839844,26.608300781250023,27.796685791015648,25.419915771484398,197.685546875,6.045583724975586,2.37677001953125,0.5440788335739674,2.9401454979386163,2.6895166247883124,20.925781249999996
Bataan,2015,192.90135192871094,25.626977539062523,26.920098876953148,24.333825683593773,200.3096466064453,5.894619464874268,2.586273193359375,0.5339638048073013,2.75406214620766,2.779970878677002,19.876141357421872
Zambales,2015,229.0902557373047,23.592126464843773,24.863244628906273,22.321008300781273,196.97862243652344,6.190820217132568,2.542236328125,0.46441820423522906,2.447224202764699,2.583368578052035,21.20855102539062
Pangasinan,2015,240.43197631835938,26.813012695312523,28.099359130859398,25.526635742187523,193.6492156982422,6.599575042724609,2.572723388671875,0.5406144954765512,2.985800145339942,2.7536923632733847,22.54031372070312
La Union,2015,298.7658386230469,25.626733398437523,26.813806152343773,24.439630126953148,192.0534210205078,6.698348522186279,2.374176025390625,0.48552517293898645,2.8024531906376664,2.5537433350785474,23.178631591796872
