province,year,pre,tmp,tmx,tmn,srad,ws,dtr,vpd,vap,pet,cld
Bukidnon,2025,228.01125012353512,24.19290906542969,29.041397534960936,19.39734625117188,189.29158152423784,1.1597696732155556,9.644052183789062,0.7436567723745784,25.264848708111195,2.707111320476749,77.91158016914062
Apayao,2025,202.64103463037108,25.639993316015627,29.363457701367192,21.967782582421876,187.77680899743817,2.2712934919189935,7.3956753389453125,0.6142392376550903,26.652671779175783,3.257853817006055,69.45575602558594
Agusan del Sur,2025,251.35273767382816,27.299804277148443,31.579732215429686,23.06821634238281,187.8808299797988,1.1276235842692475,8.511515973046874,0.8564830400335103,30.289002664502114,2.921858568624135,75.8513460953125
Abra,2025,207.67759196875002,25.013282200585937,28.68522833125,21.38838079707031,197.06054588396478,2.2958237661840117,7.296847644179689,0.6935746016483673,25.609043018387776,3.234466628242964,66.67817119589844
Kalinga,2025,220.61906458447265,23.57512942441406,27.55464900761719,19.647310310546878,188.70029215216036,1.9391236379440455,7.907338707070312,0.6308071347176533,24.307282392746814,2.8794786830152006,71.44942706835938
Mountain Province,2025,184.29605041503908,28.332160884765624,32.16600746054688,24.547511826562502,187.60318659839257,2.192394087620782,7.618496623984375,0.5481296216021349,29.67430066415252,3.717931702584517,62.540051709765635
Quirino,2025,256.5681344086914,25.257121131445313,29.314074366796877,21.247682254882818,186.94913391388167,2.3865058718157197,8.066392181914063,0.6169905161839998,27.278347883001906,2.8954039764175556,74.26064327949219
Ifugao,2025,213.4346892402344,25.25723648789063,29.405693889257808,21.165421072460934,187.5053645833329,1.8597335402170785,8.240272516796875,0.6049490906127029,26.499899999646342,3.061459540581182,70.87833350000001
Benguet,2025,235.52008722851554,21.737059226171876,25.44830915605469,18.073318751562503,191.3501148511536,2.616047921227622,7.374990524492188,0.5470894414403099,21.907295620683797,2.7038235340020402,74.30980751855469
Nueva Vizcaya,2025,223.68056199121085,24.283933175585943,28.250413708007812,20.370802501953122,188.82006902450132,2.002107283127608,7.879611316054687,0.6176357123345452,25.170706583041287,2.9318412506556224,72.46379363378907
Nueva Ecija,2025,207.2991387421875,26.889551391210937,30.963880074609378,22.868286863085938,201.50013510017894,1.9187005412323854,8.095593111523439,0.9430509086686134,28.039522148551136,3.329178980414936,70.47077001269531
Tarlac,2025,220.82031113671874,27.545367871874998,31.130907582421873,24.01229854375,202.76467118670638,1.9201804927324426,7.118608878671876,1.1304894200938607,28.409020625523862,3.4550277004966357,71.07186127226564
Laguna,2025,195.20339813867184,27.689927217578123,31.133276526953125,24.283240956445315,181.4002076538082,1.9180991415150919,6.850035650507813,0.7808790055632397,29.66393722428844,3.2827209292397184,73.12015533847655
Cavite,2025,171.89947387060545,27.793900276367186,31.372360759375,24.26044954863281,180.3569400256925,2.3536219373612117,7.111911140742189,0.889362608733936,28.8602581392321,3.484755421413118,69.85509698496094
Batangas,2025,162.78759559814452,27.66739158730469,31.151745325000004,24.234686339062502,179.0226579553936,2.329717283000704,6.9170590159375,0.8155836497194263,29.798860878872077,3.275157469517805,72.8543927001953
Quezon,2025,242.20196434570317,27.320033168945315,30.38060706953125,24.309344282421876,180.50353112318723,2.5010953758211016,6.071262447109374,0.7311986625719421,30.382998124297,3.1042299602475314,75.1501364076172
Camarines Norte,2025,295.44852551416017,27.357895197460937,30.313395245507813,24.445691828320314,178.10570133743045,2.4023533391491396,5.8677034871875,0.6969844551163972,30.5676865281957,3.1017111697803608,76.21495653398438
Camarines Sur,2025,264.66089449023434,27.478495783398436,30.60586000488281,24.400740175976562,176.18392794608013,2.3318100345416504,6.20511978890625,0.6728007917438236,30.439373991010275,3.162821620407325,76.56798180644532
Albay,2025,268.9405894379883,27.140729980468752,30.406114091601566,23.926185872851562,172.9385252531942,2.198671659553809,6.479928608750001,0.666340967051513,29.97354906218417,3.088902585288452,77.41828997421874
Sorsogon,2025,271.45871040527345,27.941950122656248,31.187239539648438,24.74668116796875,173.72891083157907,2.194028123865445,6.4405586316796875,0.6449715019293744,31.32091320888609,3.1505653796220976,76.75804577382813
Rizal,2025,212.44914472216794,26.541722841992183,30.206218521484374,22.928063414257814,184.98228097693456,1.9506497246079615,7.2781549972265625,0.7871421538384541,27.77628846832041,3.219772273692314,73.41420320039063
Bulacan,2025,185.67579785302735,28.346982591992187,31.89595393925781,24.84303645878906,190.29798890658373,2.131109614537355,7.052917610468751,0.9019703778448324,29.471503688257197,3.603753376855032,69.09290276191408
