province,year,cld,wet,vap,tmx,tmp,tmn,pre,pet,dtr,aet,def,PDSI,q,soil,srad,vpd,ws
Abra,2025,63.87222286666667,131.10266387333334,25.389444733333335,28.741389266666665,24.515304274786107,21.05527826666667,234.3786,3.3772223133333332,7.686111266666667,98.89268900343619,11.342932416952994,1.195424684994273,150.741406071019,301.4095704467349,202.12301546391706,0.6876449026345929,2.060886025200454
Abra,2026,63.87222286666667,131.10266387333334,25.389444733333335,28.741389266666665,24.79605364118306,21.05527826666667,214.32841,3.3772223133333332,7.686111266666667,98.89268900343619,11.342932416952994,1.195424684994273,150.741406071019,301.4095704467349,202.12301546391706,0.6876449026345929,2.060886025200454
Abra,2027,63.87222286666667,131.10266387333334,25.389444733333335,28.741389266666665,24.56240452357703,21.05527826666667,199.73354,3.3772223133333332,7.686111266666667,98.89268900343619,11.342932416952994,1.195424684994273,150.741406071019,301.4095704467349,202.12301546391706,0.6876449026345929,2.060886025200454
Abra,2028,63.87222286666667,131.10266387333334,25.389444733333335,28.741389266666665,24.832173738025507,21.05527826666667,227.71059,3.3772223133333332,7.686111266666667,98.89268900343619,11.342932416952994,1.195424684994273,150.741406071019,301.4095704467349,202.12301546391706,0.6876449026345929,2.060886025200454
Abra,2029,63.87222286666667,131.10266387333334,25.389444733333335,28.741389266666665,24.217836361839684,21.05527826666667,172.25081,3.3772223133333332,7.686111266666667,98.89268900343619,11.342932416952994,1.195424684994273,150.741406071019,301.4095704467349,202.12301546391706,0.6876449026345929,2.060886025200454
Abra,2030,63.87222286666667,131.10266387333334,25.389444733333335,28.741389266666665,24.81741122291204,21.05527826666667,218.44118,3.3772223133333332,7.686111266666667,98.89268900343619,11.342932416952994,1.195424684994273,150.741406071019,301.4095704467349,202.12301546391706,0.6876449026345929,2.060886025200454
Abra,2031,63.87222286666667,131.10266387333334,25.389444733333335,28.741389266666665,24.76037750244143,21.05527826666667,248.16095,3.3772223133333332,7.686111266666667,98.89268900343619,11.342932416952994,1.195424684994273,150.741406071019,301.4095704467349,202.12301546391706,0.6876449026345929,2.060886025200454
Abra,2032,63.87222286666667,131.10266387333334,25.389444733333335,28.741389266666665,24.66011708577476,21.05527826666667,232.01735,3.3772223133333332,7.686111266666667,98.89268900343619,11.342932416952994,1.195424684994273,150.741406071019,301.4095704467349,202.12301546391706,0.6876449026345929,2.060886025200454
Abra,2033,63.87222286666667,131.10266387333334,25.389444733333335,28.741389266666665,24.49226350330173,21.05527826666667,199.04614,3.3772223133333332,7.686111266666667,98.89268900343619,11.342932416952994,1.195424684994273,150.741406071019,301.4095704467349,202.12301546391706,0.6876449026345929,2.060886025200454
Abra,2034,63.87222286666667,131.10266387333334,25.389444733333335,28.741389266666665,24.805576578776066,21.05527826666667,183.45811,3.3772223133333332,7.686111266666667,98.89268900343619,11.342932416952994,1.195424684994273,150.741406071019,301.4095704467349,202.12301546391706,0.6876449026345929,2.060886025200454
Agusan del Norte,2025,74.97111373333334,236.57799508666668,28.187778066666667,30.286111000000002,26.186629740397155,21.5477782,173.93056,3.042777813333333,8.738333466666665,106.04721721721685,1.3493943943943927,3.7568738738738716,258.539524524524,56.50371871871866,186.41252252252195,0.7004804804804802,1.5662542542542495
Agusan del Norte,2026,74.97111373333334,236.57799508666668,28.187778066666667,30.286111000000002,27.09993794759117,21.5477782,145.7048,3.042777813333333,8.738333466666665,106.04721721721685,1.3493943943943927,3.7568738738738716,258.539524524524,56.50371871871866,186.41252252252195,0.7004804804804802,1.5662542542542495
Agusan del Norte,2027,74.97111373333334,236.57799508666668,28.187778066666667,30.286111000000002,26.08753255208336,21.5477782,174.513,3.042777813333333,8.738333466666665,106.04721721721685,1.3493943943943927,3.7568738738738716,258.539524524524,56.50371871871866,186.41252252252195,0.7004804804804802,1.5662542542542495
Agusan del Norte,2028,74.97111373333334,236.57799508666668,28.187778066666667,30.286111000000002,26.738086446126328,21.5477782,197.33044,3.042777813333333,8.738333466666665,106.04721721721685,1.3493943943943927,3.7568738738738716,258.539524524524,56.50371871871866,186.41252252252195,0.7004804804804802,1.5662542542542495
Agusan del Norte,2029,74.97111373333334,236.57799508666668,28.187778066666667,30.286111000000002,25.89911804199221,21.5477782,183.10498,3.042777813333333,8.738333466666665,106.04721721721685,1.3493943943943927,3.7568738738738716,258.539524524524,56.50371871871866,186.41252252252195,0.7004804804804802,1.5662542542542495
Agusan del Norte,2030,74.97111373333334,236.57799508666668,28.187778066666667,30.286111000000002,26.47817128499351,21.5477782,216.5468,3.042777813333333,8.738333466666665,106.04721721721685,1.3493943943943927,3.7568738738738716,258.539524524524,56.50371871871866,186.41252252252195,0.7004804804804802,1.5662542542542495
Agusan del Norte,2031,74.97111373333334,236.57799508666668,28.187778066666667,30.286111000000002,26.52730000813804,21.5477782,199.82532,3.042777813333333,8.738333466666665,106.04721721721685,1.3493943943943927,3.7568738738738716,258.539524524524,56.50371871871866,186.41252252252195,0.7004804804804802,1.5662542542542495
Agusan del Norte,2032,74.97111373333334,236.57799508666668,28.187778066666667,30.286111000000002,26.386494445800803,21.5477782,202.82619,3.042777813333333,8.738333466666665,106.04721721721685,1.3493943943943927,3.7568738738738716,258.539524524524,56.50371871871866,186.41252252252195,0.7004804804804802,1.5662542542542495
Agusan del Norte,2033,74.97111373333334,236.57799508666668,28.187778066666667,30.286111000000002,26.440387980143253,21.5477782,207.13112,3.042777813333333,8.738333466666665,106.04721721721685,1.3493943943943927,3.7568738738738716,258.539524524524,56.50371871871866,186.41252252252195,0.7004804804804802,1.5662542542542495
