province,year,cld,wet,vap,tmx,tmp,tmn,pre,pet,dtr,aet,def,PDSI,q,soil,srad,vpd,ws
Bukidnon,2025,77.56431393378908,211.3068284,25.24818973659896,29.232056104296877,24.21654187792969,19.253968565625005,246.36893444970696,2.8339237127343124,9.978088438671874,100.23960569412928,4.2606764928193375,3.9486790123456763,181.89047367094932,62.65840513983366,190.15974711261677,0.7654376598676594,1.4309126447312113
Apayao,2025,69.73871073750001,142.11799648666667,26.686512151329083,29.68420660273438,25.881164580664063,22.129348744531256,255.36799843652344,3.3392666241724647,7.554858078203125,98.3031198830408,6.638997076023386,0.40076461988304146,149.5743011695901,275.80058187134466,187.0694222176529,0.6232238657468067,2.0249010988068115
Agusan del Sur,2025,75.3416488296875,211.28499509333332,30.25641413358395,31.70588883164062,27.272619218554688,22.88770486777344,256.8902956572266,3.05344955978896,8.81818406386719,106.15885889745753,1.1603299057412169,3.427672807769206,229.1451956583828,55.563103399028805,189.15507314386124,0.8841094992618893,1.3204909467684849
Abra,2025,67.27926799765626,131.10266387333334,25.6334189351587,28.941643126171872,25.205515476953124,21.516469175976567,272.1184504282227,3.2893830746718264,7.425174060195314,98.89268900343619,11.342932416952994,1.195424684994273,150.741406071019,301.4095704467349,195.55780387957023,0.7046276487758826,2.1896516336919465
Kalinga,2025,71.53159503710938,161.45999658,24.32494523861256,27.78998225957032,23.732896148046876,19.72747083300781,256.29110285351555,2.965815098188772,8.062511436562499,95.3795243531202,7.778637747336361,0.8997290715372905,139.81894216133898,222.1621080669705,188.49487223028527,0.644647371476832,1.940203483372512
Mountain Province,2025,63.01513837968752,128.32866325333333,29.68645162871014,32.36727699179688,28.48079674902344,24.643483506250004,242.46107421875,3.758948573502044,7.723794475546875,93.40590058479528,6.223461988304086,1.1760467836257296,145.241742690058,206.40332163742647,186.41546992358784,0.5572386810005003,2.2508564212999804
Quirino,2025,74.26664486640625,202.96199575333333,27.28243016408701,29.435418360937504,25.35952286484375,21.33110815820313,283.4749001557617,2.919652337207322,8.104310272734375,100.23864864864836,6.297650150150135,1.1576670420420412,128.1857957957954,91.28559309309298,186.93412994659656,0.6321664783864771,2.662881070179978
Ifugao,2025,71.43434302148438,165.16732962666669,26.51085760814557,29.572399211523432,25.38712235214844,21.25854546210937,273.2421431586914,3.085683203285865,8.313853449414063,95.04720486111108,6.602734374999988,1.0152751736111105,126.02290798611075,152.80666666666613,186.115340779622,0.6152365986279171,1.9930363718668591
Benguet,2025,75.41620156152344,165.78266395999998,21.906996139844143,25.48196699296875,21.768614401953126,18.102771266210937,307.6781926972656,2.670892882633944,7.379195846757812,88.46372495446262,13.055887978142039,1.1266935336976307,110.60477686703074,210.91701275045486,188.5841297437317,0.5528842853544984,2.802127327965904
Nueva Vizcaya,2025,73.17762297949218,171.41332946666668,25.176709166052877,28.347935680664065,24.376367867968757,20.458168224609377,285.37882706689453,2.9169034095293487,7.889767566054687,94.87548344017087,9.467120726495716,0.9914230769230754,93.6631677350425,116.94248397435857,187.03549566024355,0.6287120571137923,2.2874109234932094
Nueva Ecija,2025,72.00288243945313,171.4106630866667,28.040013682630427,30.96263190566406,26.934387816992185,22.959198728320317,250.34103937695312,3.223885440638984,8.00343307734375,94.05207421707406,26.140471900471862,1.020437365937365,81.74357357357349,110.2497726297722,197.6698540332844,0.952753934703904,2.344002236102381
Tarlac,2025,73.64102570097657,131.43666330666667,28.38726391201177,30.888332509179687,27.38364301835937,23.931481893359376,292.02789017724604,3.2632174529990547,6.956850455820313,91.53887715179962,31.19946009389666,0.946857589984349,89.91723395931129,162.75825117370854,196.341760114929,1.1200320811390183,2.3237891486620086
Laguna,2025,74.09521759433594,173.96266325333332,29.629608548407838,31.01378189804688,27.58940231523437,24.20171629824219,197.4145858828125,3.219115020658008,6.812065679804688,90.56761666666658,17.3343444444444,2.073147777777776,107.97521111111107,110.53003333333308,178.96255201415977,0.7952991798664617,2.68034966031392
Cavite,2025,71.61191705332031,137.97133006,28.834174713359857,31.24653373300781,27.71928479785156,24.237012048632813,221.51385527929688,3.354646599269949,7.009521614375001,88.43991269841266,24.08252380952376,2.3604928571428556,106.76953968253936,183.77446031745995,175.96488985479402,0.8996646317523849,3.032092215147466
Batangas,2025,74.334208984375,161.96866317333334,29.762784592801676,30.997201257617192,27.547756577539065,24.14997564570312,186.2111017626953,3.172970380872902,6.847225641914062,91.26426322043962,18.655831847890628,2.323504753416517,90.76475935828866,163.68773321449746,175.32311724494446,0.8272428995419386,3.088451938380952
Quezon,2025,75.3998593080078,206.70399567333334,30.345143362229805,30.311927259960942,27.254453945312505,24.246832075390625,223.45670830322268,3.087359006737689,6.065094844570312,98.03064014202147,11.710802005012498,2.3917620091896388,123.14690789473654,102.01550334168724,179.8792238722107,0.7550707473034697,3.1827485893220784
Camarines Norte,2025,75.68484178789063,221.64399632666667,30.522198478199844,30.256043560937503,27.2929446359375,24.373209528515627,245.86752270654296,3.12701881801444,5.882834102421874,102.06574215436765,5.652875318066145,2.208882527565733,187.88527141645415,92.47779050042391,179.43098820266485,0.7286193154949331,3.055426459266327
Camarines Sur,2025,75.59366845195312,216.50349566666668,30.38177508924584,30.52747865722656,27.385551447460937,24.293199282421877,201.99973573779295,3.2106382203263717,6.234279334804688,99.56922967696096,6.432951721689719,2.6500686900958446,180.02747248846248,87.2659052183173,178.6197113323106,0.7107004949517938,3.154594029216333
Albay,2025,75.89348955917968,219.50399494,29.91212321877264,30.343110551562507,27.048984985351563,23.805665853320317,198.13050643017576,3.172859046083757,6.537445088242189,100.21728844738749,4.08170713760117,2.868919058130976,219.62132082413493,85.87852465047825,176.75052629079187,0.7085240850585162,3.267783769691748
Sorsogon,2025,75.08882397207032,212.59166168,31.25756833405096,31.13228348496094,27.85633000546875,24.63038478125,199.83115913574215,3.243450632358312,6.5018989637109375,100.65316968130888,3.814771748492674,3.108801464254951,215.09515073212702,88.50692506459944,177.90196533597364,0.6899880976724496,3.3488207187751136
Rizal,2025,74.62626618867189,180.92199642,27.754265914696354,30.12026881445313,26.4934104640625,22.9173914171875,220.13475263232425,3.1317693841382352,7.2028772872656255,90.3382262382864,19.44375502008028,2.095789825970547,123.47052878179343,113.36528781793801,181.95212350623143,0.8001526487874969,2.6029258114152123
