province,year,cld,wet,vap,tmx,tmp,tmn,pre,pet,dtr,aet,def,PDSI,q,soil,srad,vpd,ws
Bukidnon,2025,77.91158016914062,211.3068284,25.264848708111195,29.041397534960936,24.19290906542969,19.39734625117188,228.01125012353512,2.707111320476749,9.644052183789062,100.23960569412928,4.2606764928193375,3.9486790123456763,181.89047367094932,62.65840513983366,189.29158152423784,0.7436567723745784,1.1597696732155556
Apayao,2025,69.45575602558594,142.11799648666667,26.652671779175783,29.363457701367192,25.639993316015627,21.96778258242188,202.64103463037108,3.257853817006055,7.395675338945312,98.3031198830408,6.638997076023386,0.40076461988304146,149.5743011695901,275.80058187134466,187.77680899743817,0.6142392376550903,2.271293491918993
Agusan del Sur,2025,75.8513460953125,211.28499509333332,30.289002664502117,31.579732215429686,27.299804277148443,23.06821634238281,251.35273767382816,2.921858568624135,8.511515973046874,106.15885889745753,1.1603299057412169,3.427672807769206,229.1451956583828,55.563103399028805,187.8808299797988,0.8564830400335103,1.1276235842692477
Abra,2025,66.67817119589844,131.10266387333334,25.609043018387776,28.68522833125,25.013282200585937,21.38838079707031,207.67759196875,3.234466628242964,7.296847644179689,98.89268900343619,11.342932416952994,1.195424684994273,150.741406071019,301.4095704467349,197.0605458839648,0.6935746016483673,2.295823766184012
Kalinga,2025,71.44942706835938,161.45999658,24.307282392746814,27.55464900761719,23.57512942441406,19.64731031054688,220.61906458447265,2.8794786830152006,7.907338707070312,95.3795243531202,7.778637747336361,0.8997290715372905,139.81894216133898,222.1621080669705,188.7002921521604,0.6308071347176533,1.9391236379440453
Mountain Province,2025,62.54005170976564,128.32866325333333,29.67430066415252,32.16600746054688,28.332160884765624,24.547511826562506,184.29605041503908,3.717931702584517,7.618496623984375,93.40590058479528,6.223461988304086,1.1760467836257296,145.241742690058,206.40332163742647,187.60318659839257,0.5481296216021349,2.192394087620782
Quirino,2025,74.26064327949219,202.96199575333333,27.278347883001903,29.31407436679688,25.257121131445317,21.247682254882815,256.5681344086914,2.895403976417556,8.066392181914063,100.23864864864836,6.297650150150135,1.1576670420420412,128.1857957957954,91.28559309309298,186.94913391388167,0.6169905161839998,2.38650587181572
Ifugao,2025,70.87833350000001,165.16732962666669,26.499899999646345,29.405693889257808,25.25723648789063,21.165421072460934,213.4346892402344,3.061459540581182,8.240272516796875,95.04720486111108,6.602734374999988,1.0152751736111105,126.02290798611075,152.80666666666613,187.5053645833329,0.6049490906127029,1.8597335402170785
Benguet,2025,74.30980751855469,165.78266395999998,21.9072956206838,25.44830915605469,21.73705922617188,18.073318751562503,235.52008722851556,2.70382353400204,7.374990524492188,88.46372495446262,13.055887978142039,1.1266935336976307,110.60477686703074,210.91701275045486,191.3501148511536,0.5470894414403099,2.616047921227622
Nueva Vizcaya,2025,72.46379363378907,171.41332946666668,25.170706583041287,28.25041370800781,24.283933175585943,20.37080250195312,223.68056199121085,2.9318412506556224,7.879611316054687,94.87548344017087,9.467120726495716,0.9914230769230754,93.6631677350425,116.94248397435857,188.8200690245013,0.6176357123345452,2.002107283127608
Nueva Ecija,2025,70.47077001269531,171.4106630866667,28.039522148551136,30.963880074609374,26.889551391210937,22.868286863085935,207.2991387421875,3.329178980414936,8.095593111523439,94.05207421707406,26.140471900471862,1.020437365937365,81.74357357357349,110.2497726297722,201.5001351001789,0.9430509086686134,1.9187005412323852
Tarlac,2025,71.07186127226564,131.43666330666667,28.409020625523866,31.130907582421877,27.545367871875,24.01229854375,220.82031113671877,3.455027700496636,7.118608878671876,91.53887715179962,31.19946009389666,0.946857589984349,89.91723395931129,162.75825117370854,202.7646711867064,1.1304894200938609,1.9201804927324424
Laguna,2025,73.12015533847655,173.96266325333332,29.66393722428844,31.133276526953125,27.689927217578123,24.283240956445315,195.20339813867184,3.2827209292397184,6.850035650507813,90.56761666666658,17.3343444444444,2.073147777777776,107.97521111111107,110.53003333333308,181.4002076538082,0.7808790055632397,1.918099141515092
Cavite,2025,69.85509698496094,137.97133006,28.8602581392321,31.372360759375,27.793900276367182,24.26044954863281,171.89947387060545,3.484755421413118,7.111911140742189,88.43991269841266,24.08252380952376,2.3604928571428556,106.76953968253936,183.77446031745995,180.3569400256925,0.889362608733936,2.353621937361212
Batangas,2025,72.8543927001953,161.96866317333334,29.79886087887208,31.151745325000004,27.66739158730469,24.234686339062502,162.78759559814452,3.275157469517805,6.9170590159375,91.26426322043962,18.655831847890628,2.323504753416517,90.76475935828866,163.68773321449746,179.0226579553936,0.8155836497194263,2.329717283000704
Quezon,2025,75.1501364076172,206.70399567333334,30.382998124297,30.38060706953125,27.320033168945315,24.30934428242188,242.2019643457032,3.1042299602475314,6.071262447109374,98.03064014202147,11.710802005012498,2.3917620091896388,123.14690789473654,102.01550334168724,180.50353112318723,0.7311986625719421,2.5010953758211016
Camarines Norte,2025,76.21495653398438,221.64399632666667,30.5676865281957,30.313395245507813,27.357895197460937,24.445691828320317,295.44852551416017,3.1017111697803608,5.8677034871875,102.06574215436765,5.652875318066145,2.208882527565733,187.88527141645415,92.47779050042391,178.10570133743045,0.6969844551163972,2.40235333914914
Camarines Sur,2025,76.56798180644532,216.50349566666668,30.439373991010275,30.60586000488281,27.47849578339844,24.40074017597656,264.66089449023434,3.162821620407325,6.20511978890625,99.56922967696096,6.432951721689719,2.6500686900958446,180.02747248846248,87.2659052183173,176.18392794608013,0.6728007917438236,2.3318100345416504
Albay,2025,77.41828997421874,219.50399494,29.97354906218417,30.40611409160157,27.140729980468752,23.92618587285156,268.9405894379883,3.088902585288452,6.479928608750001,100.21728844738749,4.08170713760117,2.868919058130976,219.62132082413493,85.87852465047825,172.9385252531942,0.666340967051513,2.198671659553809
Sorsogon,2025,76.75804577382813,212.59166168,31.32091320888609,31.18723953964844,27.941950122656248,24.74668116796875,271.45871040527345,3.1505653796220976,6.440558631679688,100.65316968130888,3.814771748492674,3.108801464254951,215.09515073212702,88.50692506459944,173.72891083157907,0.6449715019293744,2.194028123865445
Rizal,2025,73.41420320039063,180.92199642,27.77628846832041,30.206218521484374,26.541722841992183,22.928063414257814,212.44914472216797,3.219772273692314,7.278154997226562,90.3382262382864,19.44375502008028,2.095789825970547,123.47052878179343,113.36528781793801,184.98228097693456,0.7871421538384541,1.9506497246079613
Bulacan,2025,69.09290276191408,131.42666326666668,29.4715036882572,31.89595393925781,28.346982591992187,24.84303645878906,185.67579785302732,3.603753376855032,7.052917610468751,93.00232558139525,22.595374677002543,1.9346726959517644,137.77741602067132,123.3061972437548,190.29798890658373,0.9019703778448324,2.131109614537355
Pampanga,2025,67.4655220298828,134.13866354666666,29.3301501809724,32.41353276425781,28.352833562304685,24.340509333203123,178.6333209165039,3.664495991177964,8.073022711054687,91.70151265126505,31.240869086908653,1.4259609460946083,109.03302530252998,169.5149284928488,195.31290222067216,1.1132050169150471,2.192575516477272
Bataan,2025,65.7462660783203,129.17599676,28.30379801631585,31.13503550039063,27.44945529628906,23.81474246152344,233.25956206005856,3.602849495807986,7.320293448867187,93.59389610389603,28.496111111111073,2.241142135642133,153.26170274170232,285.1435569985564,189.4389979784412,1.030147365337048,2.779993074169401
Zambales,2025,68.11332392285156,132.31399736666668,28.13837958854323,30.971130941210934,27.168266941796876,23.412067390625,238.0185150927734,3.504271037485433,7.559063510585938,96.59124790619754,28.334156895588993,1.6128062534896692,157.424511446119,288.35423785594594,197.3165197196713,1.0791589565009154,2.7482966496932386
Pangasinan,2025,67.56459446562499,128.16833052666667,28.991773248148338,31.61250927480469,27.82692501894532,24.09131184550781,215.11081428710935,3.57835153956142,7.521196879296874,97.90857314148656,31.421203037569896,1.2529520383693031,110.46188049560321,184.62434652278145,205.6810202502056,1.1569099394658453,2.33946820110897
La Union,2025,67.11369394765624,125.40133031333333,29.472407375954624,31.82100082597656,28.02775047402344,24.28408372207031,170.6985502724609,3.5623214887070924,7.53691667390625,95.10427350427332,32.81435897435893,0.6575662393162396,95.97705128205102,217.7458760683755,206.35135298769657,1.0254949330436198,2.563190948551532
Ilocos Sur,2025,71.57336404628906,97.77133132333333,29.42674560021945,31.521033284960936,28.03519141015625,24.601880252929693,155.35624535791018,3.5433001645689965,6.91915295203125,96.47526984126971,24.19478968253964,0.9294797619047623,114.19796031746007,268.59802777777725,204.06646501522923,0.839978357920488,2.658505389694937
