province,year,cld,wet,vap,tmx,tmp,tmn,pre,pet,dtr,aet,def,PDSI,q,soil,srad,vpd,ws
Bukidnon,2025,78.29211178535155,211.3068284,25.271384168499065,28.855231153125,24.11223279589844,19.42215399042969,222.22673321679687,2.606900108999384,9.433078062695312,100.23960569412928,4.2606764928193375,3.9486790123456763,181.89047367094932,62.65840513983366,188.3402524837105,0.722312251942157,1.2886475752465008
Apayao,2025,67.37851115253906,142.11799648666667,26.639070360657744,29.42504217402344,25.65262148984375,21.931426991601565,207.0543051992188,3.378442968172988,7.4936154024218755,98.3031198830408,6.638997076023386,0.40076461988304146,149.5743011695901,275.80058187134466,192.9699211800553,0.6299102565322143,2.177697128851367
Agusan del Sur,2025,76.07250698398437,211.28499509333332,30.29640906681798,31.423372352148437,27.256798906054687,23.13858682578125,252.20735193164063,2.823536658256075,8.284785626367187,106.15885889745753,1.1603299057412169,3.427672807769206,229.1451956583828,55.563103399028805,187.32792775811907,0.8384785711255953,1.20626809835311
Abra,2025,64.94868267050782,131.10266387333334,25.587659059261973,28.64141119257812,24.95117892910156,21.308061583203127,217.37058971044925,3.307388864899844,7.333349719375001,98.89268900343619,11.342932416952994,1.195424684994273,150.741406071019,301.4095704467349,201.38426719744135,0.7036629260508466,2.305318738413016
Kalinga,2025,69.56498737109376,161.45999658,24.28118155124349,27.52043269902344,23.50126467832031,19.53377576464844,202.71306482861328,2.983120457555402,7.986656944374999,95.3795243531202,7.778637747336361,0.8997290715372905,139.81894216133898,222.1621080669705,193.4113913953244,0.6422857767066639,2.055604036122146
Mountain Province,2025,60.85608503496094,128.32866325333333,29.65318183880758,32.0748026265625,28.22101586523437,24.416365586328126,181.53723083496092,3.779038487171366,7.658438030234375,93.40590058479528,6.223461988304086,1.1760467836257296,145.241742690058,206.40332163742647,191.81310328540428,0.5537107369013172,2.352495739766168
Quirino,2025,72.62857601875001,202.96199575333333,27.2473998164946,29.21394008945313,25.139985511328124,21.11356055078125,227.4038476044921,2.962379014076358,8.100379608671876,100.23864864864836,6.297650150150135,1.1576670420420412,128.1857957957954,91.28559309309298,191.02930206573723,0.6263150810401882,2.703303795857467
Ifugao,2025,69.27358679589845,165.16732962666669,26.473194824429346,29.28243949472656,25.121582801367182,21.01739555976562,211.5871138618164,3.1157823215761957,8.26504363496094,95.04720486111108,6.602734374999988,1.0152751736111105,126.02290798611075,152.80666666666613,191.5172313435868,0.6101040537923632,2.085016972223915
Benguet,2025,72.94822182519532,165.78266395999998,21.87409187745623,25.21222211992188,21.520753684179684,17.876813014257813,260.2283132416992,2.712825905564519,7.335409225664063,88.46372495446262,13.055887978142039,1.1266935336976307,110.60477686703074,210.91701275045486,194.754079084552,0.547150390464038,2.90079714302938
Nueva Vizcaya,2025,70.94451445898439,171.41332946666668,25.134598737143723,28.070189098632813,24.10206366875,20.18727894238281,221.01874253320312,2.973253901713754,7.882910266249999,94.87548344017087,9.467120726495716,0.9914230769230754,93.6631677350425,116.94248397435857,192.6182669615131,0.6216678606987802,2.351622911942305
Nueva Ecija,2025,69.32482213671875,171.4106630866667,27.98557155333441,30.73547126113281,26.65932983359375,22.636267820117187,194.0210320527344,3.3581060317845903,8.099203341015626,94.05207421707406,26.140471900471862,1.020437365937365,81.74357357357349,110.2497726297722,204.3650047901203,0.9488219199229114,2.3452684771759893
Tarlac,2025,70.32248322050782,131.43666330666667,28.35149058884515,30.75858397402344,27.19994856035156,23.693789632617197,234.79849717187497,3.42813705640713,7.064794181406251,91.53887715179962,31.19946009389666,0.946857589984349,89.91723395931129,162.75825117370854,204.63811631610088,1.1194492042470552,2.3227544597124234
Laguna,2025,72.13897858066406,173.96266325333332,29.61288377420188,30.92998978378906,27.459083101367185,24.024842518945317,162.5708221499023,3.333229866231264,6.90514734484375,90.56761666666658,17.3343444444444,2.073147777777776,107.97521111111107,110.53003333333308,183.85314954833945,0.7854151466699013,2.4886573080189978
Cavite,2025,69.18596368417968,137.97133006,28.81164649987113,31.126724773046877,27.55082166308594,24.01991304960937,177.00828887304684,3.490545232450862,7.106811653437501,88.43991269841266,24.08252380952376,2.3604928571428556,106.76953968253936,183.77446031745995,182.0297732776456,0.8849886444342617,2.8780397668747617
Batangas,2025,72.271845703125,161.96866317333334,29.756122823012277,30.89705172148438,27.413564683007817,23.98177191035156,154.6891565722656,3.2780515519256035,6.915279841132812,91.26426322043962,18.655831847890628,2.323504753416517,90.76475935828866,163.68773321449746,180.47902544806945,0.8056033398368301,2.8268323705098584
Quezon,2025,74.03921416640625,206.70399567333334,30.32280638681304,30.26720374921875,27.15562276855469,24.093896284375,190.5370381982422,3.192989396434497,6.173307124843749,98.03064014202147,11.710802005012498,2.3917620091896388,123.14690789473654,102.01550334168724,183.28083672621457,0.7558723869664176,3.029813608929622
Camarines Norte,2025,75.15793382890625,221.64399632666667,30.50901142828616,30.240616925195315,27.221490778515623,24.245670466015625,235.6703181166992,3.2041831605968034,5.994946529179687,102.06574215436765,5.652875318066145,2.208882527565733,187.88527141645415,92.47779050042391,180.74825810012575,0.7264418683086151,2.8436468171612246
Camarines Sur,2025,75.42476952617187,216.50349566666668,30.3753746113046,30.51546083496094,27.325788874218755,24.185728579296875,200.389643574707,3.2656822717699066,6.329732215664063,99.56922967696096,6.432951721689719,2.6500686900958446,180.02747248846248,87.2659052183173,179.04195864676367,0.7044102469118074,2.8663026702685794
Albay,2025,75.68544329453124,219.50399494,29.90948828992508,30.292906083789063,26.965888671875003,23.689677694140624,207.27209578564447,3.210521114718829,6.603228779648439,100.21728844738749,4.08170713760117,2.868919058130976,219.62132082413493,85.87852465047825,177.27064195241297,0.6935149340444199,2.8195105400927494
Sorsogon,2025,74.886110959375,212.59166168,31.25800792121558,31.06917313339844,27.767621509375,24.51609645117188,217.7410163134766,3.272021142093086,6.5530769422265625,100.65316968130888,3.814771748492674,3.108801464254951,215.09515073212702,88.50692506459944,178.40874786771192,0.670308255375894,2.831292327890713
Rizal,2025,72.4629910421875,180.92199642,27.72541653895645,30.010317032226563,26.32802655292969,22.696563170117184,174.09547040576177,3.258895124484889,7.313753752109375,90.3382262382864,19.44375502008028,2.095789825970547,123.47052878179343,113.36528781793801,187.3603113724424,0.7962528850934042,2.50178602755596
Bulacan,2025,68.27275993964844,131.42666326666668,29.41797976915132,31.654977987109373,28.106186693554683,24.60240535527344,167.86615277246096,3.617467162421153,7.052572761835939,93.00232558139525,22.595374677002543,1.9346726959517644,137.77741602067132,123.3061972437548,192.34834596224775,0.9056607623174268,2.6347448302966323
Pampanga,2025,66.84371599960937,134.13866354666666,29.271776165533783,32.0641888921875,28.032527165820312,24.049200739453124,191.07476226171875,3.6322359927904935,8.014987432734374,91.70151265126505,31.240869086908653,1.4259609460946083,109.03302530252998,169.5149284928488,196.8674172963557,1.1027596534957675,2.6531015536934577
Bataan,2025,65.35747701582031,129.17599676,28.258498387854612,30.820499977929693,27.158012425195317,23.546355620703125,251.16529631298823,3.571511956390055,7.274144767226563,93.59389610389603,28.496111111111073,2.241142135642133,153.26170274170232,285.1435569985564,190.4109706346912,1.0164631086788527,3.225357120266204
Zambales,2025,67.29328119824218,132.31399736666668,28.092853742821617,30.645053670703124,26.862340428125,23.126331306640623,254.96446083251956,3.490460966926963,7.5187223240625,96.59124790619754,28.334156895588993,1.6128062534896692,157.424511446119,288.35423785594594,199.3666265311948,1.0688180173468729,3.09896870398401
Pangasinan,2025,66.113110090625,128.16833052666667,28.940932630726827,31.34809277089844,27.57661679140625,23.85511189433593,233.67702064697264,3.5997244919101354,7.492980326562499,97.90857314148656,31.421203037569896,1.2529520383693031,110.46188049560321,184.62434652278145,209.30973118770564,1.154396283848968,2.6352064213238138
La Union,2025,65.67884470449219,125.40133031333333,29.423895885978038,31.571977388476565,27.79361351113281,24.06480271621093,191.59227738427737,3.5813011816334765,7.507174242265625,95.10427350427332,32.81435897435893,0.6575662393162396,95.97705128205102,217.7458760683755,209.9384760956067,1.0269412681591008,2.814455282276507
Ilocos Sur,2025,70.09655374355468,97.77133132333333,29.39087657054316,31.416077230273437,27.9227524453125,24.48193091210938,175.98975060693363,3.5972373408202625,6.934146238164063,96.47526984126971,24.19478968253964,0.9294797619047623,114.19796031746007,268.59802777777725,207.7584907720652,0.8519457516842764,2.674539468292959
Ilocos Norte,2025,58.60097456132814,119.35066395333334,26.68650419317832,29.78917848632813,26.016859290625003,22.289546198437503,213.19317491259767,3.6907732917873433,7.499631797890625,98.31643719806743,16.142119565217346,0.8193354468599036,117.77060688405761,274.04461352656955,201.7613272669691,0.7577204735889022,2.5292204435320818
Isabela,2025,69.32072971953124,180.10149646,28.863901090236368,30.94862015488281,26.599914680664064,22.29997781699219,170.45852733251954,3.2711387014361004,8.648642337890625,99.87784641784609,10.348509223509184,0.8814340411840411,117.00372265122236,128.50221685971638,193.80624258308907,0.7332510891812872,2.386334046679264
Occidental Mindoro,2025,71.1941748828125,150.21155200666666,28.60240293577515,30.51107567890625,26.850230822851564,23.23688746679688,187.1135021694336,3.3108545137493266,7.274187812109375,93.19665532879813,16.121205053449913,2.4023600583090357,146.67382734045952,213.24720116618022,182.26079926041243,0.7438389140607504,2.918664144189753
Oriental Mindoro,2025,73.05441070996093,162.93088542666666,28.534313434546053,30.20267082832031,26.646818497070317,23.14207016230469,176.1844015224609,3.295796956993446,7.060600656015625,94.79707070707056,11.30569985569983,2.408643819143818,145.4041630591627,172.65929292929235,178.85127745128756,0.7226846025275016,2.873883636559927
Marinduque,2025,72.27868275097657,186.98132900000002,29.794704193529245,30.102153109960938,26.998831676757813,23.94464012246093,130.16560493652344,3.2638561619621704,6.1575129175,97.46063725490178,11.578537581699315,3.158024509803921,95.62275326797361,133.8639542483656,181.0359414313816,0.7745851901694771,2.986333730061844
Romblon,2025,73.60212125097657,181.70099598,29.854795332053214,29.93343392753906,27.19247208359375,24.502334384375,142.561553734375,3.32712270141166,5.431099383164063,98.16001949317715,11.176130604288465,3.6696018518518514,144.30636939571096,149.52521929824513,184.2721750377628,0.7412604162527087,2.903909647969469
Masbate,2025,74.17465558085937,192.03799566,31.902998237339222,31.727636237890625,28.40389149121094,25.13153614453125,138.97160663183595,3.3961874475968234,6.596099663359375,100.53997755331051,8.933153759820405,4.100158997381216,134.8747680508787,99.1075346053122,182.12008851193647,0.7833830195897061,2.83935681061364
Catanduanes,2025,75.81489745058592,222.68332843333334,29.37398649219428,30.345500818164066,26.77721922792969,23.258107389453127,222.1800925527344,3.2226718090921675,7.087393708710938,101.48384109916317,2.754677419354834,2.5330125448028644,239.7035125448024,87.39269414575863,177.72895411009375,0.637608964940087,3.11842074902852
Batanes,2025,69.04887298984373,185.84199609333334,27.33904483254773,29.9851356578125,26.810526763281256,23.68593067578125,194.4218885839844,3.683415562045956,6.29920482203125,92.51799603174592,9.339246031746004,-0.41424999999999745,139.92035714285663,41.75970238095233,174.5399944777711,0.5469075036190408,3.5584233481997494
Northern Samar,2025,74.44576665097657,218.72666209333332,30.66002467896148,30.73833085859375,27.38081848144532,24.0674792078125,229.06907609667965,3.1910241841154714,6.670852200781251,98.43594334433436,3.1841281628162794,3.2228809130913065,229.34977997799726,80.82290979097907,182.023704851106,0.5375048196264078,2.636519641901394
Eastern Samar,2025,74.27675928261718,229.57299504,30.576550097321597,31.140071330664064,27.442657700585936,23.79773846699219,326.67829541162104,3.195698104318556,7.342332903671876,100.66659062103902,1.3744930291508224,3.6947439797211628,269.35594212082754,75.46162019433879,180.72746807799385,0.5672095264520255,2.3819151034699604
Samar,2025,74.15321547109374,226.62416216000003,30.19644584528028,30.993955988476564,27.26381078457032,23.58343216660156,276.9216062900391,3.187106320970559,7.410524051874999,96.34207676130374,2.8352874167542903,3.6051393270241827,225.7378846827896,73.00352260778124,180.77916966900557,0.4948790880678709,2.3893995106673973
Biliran,2025,74.4933598451172,210.26732839333332,30.427615360697647,31.2994874046875,27.59801072402344,23.936570464453126,178.31320934570311,3.2728547353682367,7.362917220234376,94.2606725146198,5.045438596491208,4.364738304093562,176.1792105263153,84.31885964912276,179.2917984222943,0.4962442953793754,2.7950844381231983
Leyte,2025,74.15030310449218,202.82032867333334,29.952616849906978,30.98235089375,27.373761726562496,23.8145724734375,215.1118649038086,3.2832452533633,7.1677784503125,98.80162447257366,4.219226441631499,4.44461972573839,187.1666332630094,83.4658632208157,177.4968138579673,0.6473508434037274,2.309566329344411
Southern Leyte,2025,75.16806333378906,211.45732895999998,29.43279380571102,30.82067479824219,27.011807250976567,23.247119810742188,270.4487881079101,3.140742861898997,7.5735546975,101.85076131687211,2.8421862139917664,4.139165123456786,218.15712448559626,81.45193415637858,180.00228293713187,0.6558245500578057,2.1377791071997705
Palawan,2025,70.37632139160158,150.35670494666667,29.67148028126053,31.421920826367188,27.29598130507813,23.220464307421874,150.1890042470703,3.330968186346763,8.201456668945312,94.35019086210943,19.022637420718773,1.9136032417195195,99.83049917782455,194.02352360817434,191.7145863289589,0.7560443001364126,2.579054733929623
Aklan,2025,72.82101494335937,163.17332991333333,30.28778956622545,30.714290350781248,27.679721058984377,24.69517933300781,256.7450466601563,3.487624929617087,6.019110687773438,101.19944444444405,6.230884353741484,3.354724489795916,227.60751700680214,191.22129251700642,183.02117554126096,0.6911764151854216,2.6478081691897586
Antique,2025,73.29705460195312,157.43533012,30.12739680911974,30.715902359375,27.66775600742188,24.674613207226564,262.10111377172854,3.477350796524259,6.041288682148438,95.30306571815713,10.38918021680215,3.681139905149048,233.200802845528,222.34602642276369,179.1011860520271,0.664345408096073,2.6989125930351894
Iloilo,2025,74.56758810019531,167.59532961333335,30.49338351372864,31.2187556625,27.79020731914063,24.411372920507816,229.12255041699217,3.498415127420104,6.807381981992188,97.19193633414429,8.562879156528771,4.319118410381181,149.8975993511757,170.75179237631747,178.43149543929232,0.7292757142619214,2.433987734351418
Guimaras,2025,73.07432146835937,157.66533009333335,30.002491276895835,30.979849643164066,27.53495439375,24.14092681367188,170.00749153955078,3.3324598104936234,6.838922769492188,93.61387681159412,11.971388888888864,4.968074879227051,155.83369565217347,165.93420289855032,172.32863823489828,0.7324178492797164,2.659697774859437
Negros Occidental,2025,75.10873735156251,162.83816284000002,30.14872977519873,31.071743023828127,27.624922275,24.2322739296875,207.14084266210935,3.385747907158647,6.839469094140625,93.47829912424731,8.05645867542417,4.918291050903116,165.10561439518298,144.6055541871917,166.50912785672537,0.7641265709421929,2.354634785550367
Negros Oriental,2025,75.66483776601564,167.41710785333333,29.03466983665768,30.540432288671884,26.921170353906252,23.35580037089844,175.78328654760742,3.161510141552617,7.184631737773438,92.9314386401326,8.587300995024856,5.273149461028189,153.60618781094473,131.00345978441086,167.95695642575654,0.7336034785506527,2.2384165366632964
Cebu,2025,75.06489828125001,169.66132978,29.33295765582232,31.03106690449219,27.20552195019531,23.43054045117188,150.15421680541994,3.341856808885673,7.600526743320312,95.80957494407143,8.256881058911233,5.5924185309470476,103.65367636092441,111.34587434750146,169.69425573703106,0.7763480726977446,2.454267533270301
Dinagat Islands,2025,74.9758047123047,231.21066202,30.08686319336688,30.48008836074219,27.026311715625003,23.626681208203124,341.7188335273438,3.0890579229272745,6.853407272539063,105.25082051282013,1.1025641025641022,3.9281888888888807,283.00830769230726,75.64027350427347,181.59112167436615,0.6922996542663192,2.1812143462156577
Surigao del Norte,2025,75.08325709453126,232.83666146666667,31.63050293016329,31.33536525,27.747429439453125,24.20949482890625,400.9676402055664,3.0361753875573103,7.12586987109375,107.0219851380037,0.9886978060863397,3.6812650389242716,307.8436199575366,69.12895258315636,183.5524399160068,0.7219297996182615,1.9952693130813048
Surigao del Sur,2025,75.37069376816407,218.37710592666664,30.37002729387058,31.356913651757814,27.18995826582032,23.07577212460937,339.0056851699219,2.963130910284989,8.281140927148439,107.75018655186504,0.44099220992209787,3.250044075440752,315.1585055350548,60.02571955719551,184.89228836003227,0.7403596433930911,1.883494760716236
Davao Oriental,2025,75.25736065820313,192.28532946,28.45882969993612,30.96395290683593,26.414372248242188,21.911016975585937,204.25889425097657,3.020052826954048,9.05293643125,104.44881651017167,3.2924726134585196,3.131766823161187,145.32558294209676,56.00271517996866,184.7052992699847,0.7184491490379323,1.9858504165103128
Agusan del Norte,2025,76.4868135234375,236.57799508666668,28.370930975926655,29.982044747851567,25.8639471734375,21.79750684375,350.60250099731445,2.690571930620436,8.184538504101562,106.04721721721685,1.3493943943943927,3.7568738738738716,258.539524524524,56.50371871871866,186.3635642844988,0.6980511020141767,1.8543687513769516
Davao de Oro,2025,76.10856281054687,204.49699514666665,27.282782541141188,30.17172488339844,25.55240711621094,20.98558009375,210.87478114355469,2.8599374653086675,9.186145289648437,102.92555833333284,2.032722222222219,3.4503138888888865,170.00297777777743,50.519472222222184,184.4908042236324,0.7336879588295561,1.5434572515614773
Davao del Norte,2025,76.01271305175781,179.17866296,29.938095500733308,31.64475336738281,27.421249249414064,23.249412531445312,175.9375845046387,2.929833000148845,8.3953405359375,105.68851964769587,3.324725609756092,3.631774728997286,136.56587398373946,54.984800135501295,186.7045274315805,0.8516700901848813,1.368134264597073
Davao del Sur,2025,75.87046115566406,172.18666316666668,27.647908910673053,30.793225257421877,26.058698490234377,21.37421209589844,163.67445536840822,2.9385688519459694,9.41901326152344,102.36969534050147,7.402323775388279,3.1315215053763437,82.06800477897235,88.53182198327356,185.51663816281064,0.8127679362540148,1.7049204043145618
Sarangani,2025,72.83088252695312,149.13066320666667,27.95035095716293,31.504024547851564,26.558737282617187,21.657617117382813,135.83809360595703,3.223718632601111,9.84640743046875,100.55947264523365,9.1957529610829,2.7658649182177073,53.80602086858429,102.48912577552139,185.4289312393004,0.7950093779098917,1.7653385943543445
