province,year,cld,wet,vap,tmx,tmp,tmn,pre,pet,dtr,aet,def,PDSI,q,soil,srad,vpd,ws
Bukidnon,2025,11.25985717773438,211.3068284,2.7214702916461144,28.913385009765648,24.378076171875023,19.8427673339844,194.4036865234375,5.600243469481643,9.07061767578125,100.23960569412928,4.2606764928193375,3.9486790123456763,181.89047367094932,62.65840513983366,221.8503570556641,0.3308350940388869,2.3084425926208496
Apayao,2025,19.62900390625,142.11799648666667,2.4856125171405328,25.1079040527344,23.705529785156276,22.303155517578148,210.0472869873047,2.7754529189967982,2.80474853515625,98.3031198830408,6.638997076023386,0.40076461988304146,149.5743011695901,275.80058187134466,200.927490234375,0.4459699324880272,6.805261135101318
Agusan del Sur,2025,11.682006835937496,211.28499509333332,3.4153866368895924,33.02276000976565,28.458428955078148,23.894128417968773,188.87319946289065,6.132315610499665,9.128631591796877,106.15885889745753,1.1603299057412169,3.427672807769206,229.1451956583828,55.563103399028805,220.79498291015625,0.466619023246726,1.7936649322509766
Abra,2025,19.81889038085938,131.10266387333334,2.583552155079981,25.588739013671898,24.325006103515648,23.061303710937523,257.6703491210937,2.667679489759873,2.527435302734375,98.89268900343619,11.342932416952994,1.195424684994273,150.741406071019,301.4095704467349,200.4527740478516,0.4590719800460574,6.708872318267822
Kalinga,2025,19.6638427734375,161.45999658,2.841178320497044,27.239831542968773,25.935479736328148,24.6310974121094,247.0848846435547,2.8193010037248114,2.608734130859375,95.3795243531202,7.778637747336361,0.8997290715372905,139.81894216133898,222.1621080669705,200.84039306640625,0.5074621520419884,6.611786365509033
Mountain Province,2025,19.683453369140626,128.32866325333333,1.9169064145975807,20.741906738281276,19.481103515625023,18.220300292968773,296.2720947265625,2.36218564453979,2.5216064453125,93.40590058479528,6.223461988304086,1.1760467836257296,145.241742690058,206.40332163742647,200.79136657714844,0.3473130436172292,6.620969772338867
Quirino,2025,18.88507690429687,202.96199575333333,2.6214646060209623,26.060235595703148,24.6750427246094,23.289849853515648,299.0039367675781,2.84895962183983,2.7703857421875,100.23864864864836,6.297650150150135,1.1576670420420412,128.1857957957954,91.28559309309298,202.7873077392578,0.4855120347317888,6.552073001861572
Ifugao,2025,19.59923706054687,165.16732962666669,2.217909078698214,23.154656982421898,21.889276123046898,20.623895263671898,312.95574951171875,2.5219737585303883,2.53076171875,95.04720486111108,6.602734374999988,1.0152751736111105,126.02290798611075,152.80666666666613,201.0019073486328,0.408231264286172,6.618231773376465
Benguet,2025,19.95535278320313,165.78266395999998,2.1298973087038937,22.5380798339844,21.307305908203148,20.076501464843773,373.8655700683594,2.4399370068531208,2.461578369140625,88.46372495446262,13.055887978142039,1.1266935336976307,110.60477686703074,210.91701275045486,200.1116180419922,0.4044420629122284,6.748933792114258
Nueva Vizcaya,2025,19.372143554687504,171.41332946666668,2.4952991768143997,25.220422363281276,23.910913085937523,22.601403808593773,339.5282287597656,2.703869243344995,2.6190185546875,94.87548344017087,9.467120726495716,0.9914230769230754,93.6631677350425,116.94248397435857,201.56964111328125,0.4726999130264258,6.645613670349121
Nueva Ecija,2025,18.461334228515625,171.4106630866667,3.013532349082072,28.4948669433594,27.189752197265648,25.884637451171898,278.55242919921875,2.944408990681139,2.6102294921875,94.05207421707406,26.140471900471862,1.020437365937365,81.74357357357349,110.2497726297722,203.8466644287109,0.5916909985771676,6.532694339752197
Tarlac,2025,18.5610107421875,131.43666330666667,2.767683320766706,27.175714111328148,25.899621582031276,24.6235290527344,298.98565673828125,2.8245399339606334,2.55218505859375,91.53887715179962,31.19946009389666,0.946857589984349,89.91723395931129,162.75825117370854,203.59747314453125,0.5738620872657495,6.582927227020264
Laguna,2025,16.440686035156247,173.96266325333332,2.864791989997359,27.820581054687523,26.459741210937523,25.0988708496094,226.00852966308597,3.0311418723878973,2.721710205078125,90.56761666666658,17.3343444444444,2.073147777777776,107.97521111111107,110.53003333333308,208.89828491210935,0.589090817596354,6.499553680419922
Cavite,2025,17.277789306640624,137.97133006,3.1216695642457224,29.331262207031276,27.9833923339844,26.635552978515648,213.00442504882807,3.0892155389656546,2.695709228515625,88.43991269841266,24.08252380952376,2.3604928571428556,106.76953968253936,183.77446031745995,206.80552673339844,0.6546071645017139,6.506186008453369
Batangas,2025,16.484674072265626,161.96866317333334,2.954855645781996,28.417810058593773,27.075219726562523,25.732629394531276,226.3813934326172,3.050992297007145,2.6851806640625,91.26426322043962,18.655831847890628,2.323504753416517,90.76475935828866,163.68773321449746,208.78831481933597,0.6262484138867717,6.3668718338012695
Quezon,2025,16.457324218750003,206.70399567333334,3.127888564669089,29.195642089843773,27.805444335937523,26.415246582031276,254.0196685791016,3.156166812212931,2.7803955078125,98.03064014202147,11.710802005012498,2.3917620091896388,123.14690789473654,102.01550334168724,208.856689453125,0.6094326858665319,6.53322696685791
Camarines Norte,2025,16.625,221.64399632666667,3.107720167851515,29.047570800781276,27.648553466796898,26.249566650390648,249.0547332763672,3.1489203557679306,2.798004150390625,102.06574215436765,5.652875318066145,2.208882527565733,187.88527141645415,92.47779050042391,208.4375,0.5955460155013128,6.396003246307373
Camarines Sur,2025,16.187573242187504,216.50349566666668,3.0271178625223536,28.713891601562523,27.341699218750023,25.9694763183594,221.2590789794922,3.1138150984498068,2.744415283203125,99.56922967696096,6.432951721689719,2.6500686900958446,180.02747248846248,87.2659052183173,209.53106689453125,0.6103221500898148,6.453789234161377
Albay,2025,15.46181030273438,219.50399494,2.985208084745702,28.631005859375023,27.260705566406276,25.8903747558594,211.15257263183597,3.1329813496237207,2.740631103515625,100.21728844738749,4.08170713760117,2.868919058130976,219.62132082413493,85.87852465047825,211.3454742431641,0.6350281342508173,6.584901332855225
Sorsogon,2025,15.38317260742188,212.59166168,3.051836431337028,29.090112304687523,27.693383789062523,26.296685791015648,199.72776794433597,3.196356350792852,2.793426513671875,100.65316968130888,3.814771748492674,3.108801464254951,215.09515073212702,88.50692506459944,211.5420684814453,0.6611330335079693,6.631036281585693
Rizal,2025,17.15357055664063,180.92199642,2.7752825027676318,27.190515136718773,25.860864257812523,24.531182861328148,267.4330444335937,2.930447959565442,2.659332275390625,90.3382262382864,19.44375502008028,2.095789825970547,123.47052878179343,113.36528781793801,207.11607360839844,0.5586089344347934,6.512282371520996
Bulacan,2025,17.60546264648437,131.42666326666668,2.951899297800504,28.2241149902344,26.925012207031276,25.625878906250023,259.4848022460937,2.9510038724975987,2.598236083984375,93.00232558139525,22.595374677002543,1.9346726959517644,137.77741602067132,123.3061972437548,205.98634338378903,0.5977857974024667,6.497086048126221
Pampanga,2025,18.28014526367188,134.13866354666666,3.030065821741111,28.715234375000023,27.463891601562523,26.212548828125023,256.67138671875,2.9071283475572622,2.502685546875,91.70151265126505,31.240869086908653,1.4259609460946083,109.03302530252998,169.5149284928488,204.2996368408203,0.6334636976685841,6.626043796539307
Bataan,2025,17.83112182617187,129.17599676,2.833458065184147,27.7097106933594,26.365655517578148,25.021600341796898,247.7739715576172,2.955950602944617,2.6881103515625,93.59389610389603,28.496111111111073,2.241142135642133,153.26170274170232,285.1435569985564,205.4221954345703,0.6013281532375728,6.435742378234863
