province,year,cld,wet,vap,tmx,tmp,tmn,pre,pet,dtr,aet,def,PDSI,q,soil,srad,vpd,ws
Tarlac,2025,69.66983429472657,131.43666330666667,28.404841348436527,30.98571410097656,27.41440473710937,23.895593221484376,198.64768693017572,3.481750127274182,7.090120719492188,91.53887715179962,31.19946009389666,0.946857589984349,89.91723395931129,162.75825117370854,206.269738630554,1.1086149461707555,1.452581434581199
Laguna,2025,72.20968292636718,173.96266325333332,29.67962335890655,31.176349036718754,27.705033418749995,24.270350331445314,223.54275971093747,3.3494952436095566,6.905998785273438,90.56761666666658,17.3343444444444,2.073147777777776,107.97521111111107,110.53003333333308,183.67638868408164,0.7691445054839121,1.3037646536000524
Cavite,2025,68.92393487558594,137.97133006,28.87323204389883,31.358502727148437,27.77543714160156,24.23737825957031,174.70445281347656,3.525896765421438,7.121124397578126,88.43991269841266,24.08252380952376,2.3604928571428556,106.76953968253936,183.77446031745995,182.68484529913,0.8731361773567375,1.7594662919907278
Batangas,2025,72.20297119140625,161.96866317333334,29.81645543481562,31.169289880664067,27.67254295449219,24.2274597765625,179.04270576660156,3.315013742751916,6.941830134101562,91.26426322043962,18.655831847890628,2.323504753416517,90.76475935828866,163.68773321449746,180.6512117273663,0.8001445730893485,1.6719222829244091
Quezon,2025,74.23601653457031,206.70399567333334,30.408102705872025,30.519782484570317,27.418424892578127,24.36688822773438,286.00050102783206,3.193312294535409,6.152893916835937,98.03064014202147,11.710802005012498,2.3917620091896388,123.14690789473654,102.01550334168724,182.78883080580445,0.7283491027249405,1.8587954376191973
Camarines Norte,2025,75.48697801835938,221.64399632666667,30.60048516044949,30.531983502343756,27.532538141796877,24.576456598828123,345.1851344008789,3.191942247027902,5.955526973515624,102.06574215436765,5.652875318066145,2.208882527565733,187.88527141645415,92.47779050042391,179.92564762649295,0.7028883588233749,1.729949336005829
Camarines Sur,2025,76.04961327617187,216.50349566666668,30.47014394058621,30.824811420898435,27.661735529492187,24.548234682812502,295.1912945756836,3.2362567748151805,6.276576698085938,99.56922967696096,6.432951721689719,2.6500686900958446,180.02747248846248,87.2659052183173,177.47984927176373,0.6818986441159449,1.643370713023706
Albay,2025,76.5433735923828,219.50399494,30.00317311761184,30.60547017070313,27.308262329101563,24.061891439257817,287.44831648876954,3.1699372765267544,6.543579121445314,100.21728844738749,4.08170713760117,2.868919058130976,219.62132082413493,85.87852465047825,175.12581620778406,0.6730928023237068,1.4611808148272465
Sorsogon,2025,75.64461620839845,212.59166168,31.352415026987675,31.39500931503906,28.119971362890624,24.894941666015622,287.53117134277346,3.239725791626142,6.5000679090234375,100.65316968130888,3.814771748492674,3.108801464254951,215.09515073212702,88.50692506459944,176.51248474515327,0.6529286046063976,1.448445352564176
Rizal,2025,72.27286653046876,180.92199642,27.78946351370385,30.237273208984377,26.5544456203125,22.92245733515625,242.7702201616211,3.2831614658012125,7.314815763828125,90.3382262382864,19.44375502008028,2.095789825970547,123.47052878179343,113.36528781793801,187.83562265173927,0.7771777389328589,1.4032874447159935
